iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
134,472454,,0.50454,0.00868,0.000232,0.000513,0.609041,0.009739,0.072465,4.216178,16000.0,0.001,32.69,3781,1666,0.6941,0.7809,3.623,14853.9
135,477145,,0.51585,0.03313,-0.00045,0.000742,0.526926,0.007974,0.065387,3.73948,19000.0,0.001,32.24,3284,1415,0.6989,0.7941,3.615,14999.4
136,480435,,0.37684,-0.25102,-0.000218,0.00176,0.613493,0.009828,0.059339,5.546622,12000.0,0.001,32.37,2541,757,0.7705,0.7821,3.66,15101.0
137,483355,,0.34829,-0.29723,0.00227,0.001201,0.645814,0.010537,0.083751,3.766478,12000.0,0.001,32.36,2220,708,0.7582,0.7658,3.665,15191.3
138,487146,,0.41024,-0.19377,-0.00032,0.000861,0.642434,0.008422,0.066486,4.104699,15000.0,0.001,32.2,2787,1012,0.7336,0.7177,3.937,15309.0
139,490306,,0.39037,-0.22916,0.000542,0.001801,0.682383,0.010188,0.068258,3.643047,15000.0,0.001,33.0,2343,825,0.7396,0.7724,3.878,15404.8
140,493883,0.665,0.55096,0.10192,-0.004208,0.001396,0.547661,0.008759,0.069233,5.322189,18000.0,0.001,32.7,2569,1016,0.7166,0.8291,3.874,15531.2
141,496975,,0.42144,-0.17856,0.001955,0.000682,0.616569,0.008094,0.067458,3.721899,19000.0,0.001,32.16,2202,898,0.7103,0.7134,3.907,15627.4
142,501484,,0.59306,0.18887,0.001457,0.000469,0.467284,0.008053,0.069262,4.258212,16000.0,0.001,33.01,3058,1459,0.677,0.8,3.804,15764.0
143,505836,,0.4529,-0.09916,3.3e-05,0.000749,0.49996,0.011104,0.0769,8.706,19000.0,0.001,32.56,2932,1428,0.6725,0.8064,4.277,15897.6
144,509936,,0.38446,-0.25579,0.010136,0.000668,0.637457,0.010933,0.068892,6.854084,22000.0,0.001,32.12,2908,1200,0.7079,0.7129,3.81,16025.3
145,512624,,0.4506,-0.0934,0.000401,0.001756,0.463836,0.003149,0.044643,3.121862,20000.0,0.001,33.12,1858,838,0.6892,0.7506,3.763,16106.5
146,517661,,0.56422,0.12756,-0.000144,0.001133,0.438782,0.01728,0.082245,6.044801,20000.0,0.001,32.8,3427,1618,0.6793,0.8313,4.347,16260.1
147,523968,,0.48398,-0.03079,0.003757,0.000421,0.470915,0.010232,0.069371,7.405476,17000.0,0.001,32.76,4052,2263,0.6416,0.7385,3.966,16452.6
148,527438,,0.3881,-0.2213,-0.000858,0.000836,0.507765,0.011507,0.089259,13.438914,15000.0,0.001,32.32,2538,940,0.7297,0.8032,3.869,16560.0
149,531597,,0.58955,0.17666,0.004257,0.000955,0.455316,0.008309,0.072229,2.940485,20000.0,0.001,32.46,2747,1420,0.6592,0.8063,3.727,16688.1
150,536730,0.7100000000000001,0.49773,-0.01155,0.004301,0.000688,0.489359,0.01036,0.071773,4.262358,17000.0,0.001,32.66,3573,1568,0.695,0.7929,3.781,16862.6
151,541568,,0.71585,0.43348,0.002415,0.000722,0.352203,0.005553,0.053372,6.409075,14000.0,0.001,32.61,3191,1655,0.6585,0.8362,3.483,17010.9
152,545075,,0.47688,-0.05145,0.001619,0.001251,0.427279,0.006244,0.057118,4.230855,14000.0,0.001,32.24,2572,943,0.7317,0.7607,3.761,17119.7
153,550853,,0.47674,-0.06528,0.003426,0.000496,0.429221,0.009251,0.076735,6.229486,26000.0,0.001,32.68,3873,1913,0.6694,0.6868,3.848,17296.6
154,553576,,0.53656,0.06487,-0.002072,0.001969,0.393108,0.008129,0.043435,3.361661,12000.0,0.001,32.48,1959,772,0.7173,0.7662,3.545,17380.4
155,558481,,0.48262,-0.03886,0.002862,0.000908,0.431585,0.007775,0.062883,7.775456,17000.0,0.001,32.1,3527,1386,0.7179,0.8075,3.649,17533.2
156,561795,,0.45202,-0.09749,-0.004868,0.001153,0.541712,0.00748,0.059616,4.181677,15000.0,0.001,32.41,2304,1018,0.6936,0.7262,3.558,17635.5
157,566449,,0.56725,0.12535,0.000213,0.000682,0.500442,0.011236,0.064223,4.182558,14000.0,0.001,32.29,3187,1475,0.6836,0.7427,3.424,17779.6
