iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
143,508001,,0.47249,-0.06756,-0.004051,0.000824,0.454259,0.010028,0.066876,13.140297,14000.0,0.001,32.02,3204,1199,0.7277,0.7446,3.592,15909.6
144,511685,,0.49063,-0.03154,-0.001044,0.001001,0.455044,0.008135,0.07532,4.292313,20000.0,0.001,32.36,2634,1058,0.7134,0.799,3.801,16023.4
145,515171,,0.60199,0.19514,-0.001799,0.000913,0.407993,0.007263,0.061601,7.377258,13000.0,0.001,32.07,2636,858,0.7544,0.8049,3.414,16132.1
146,519405,,0.50576,-0.00533,-0.003951,0.000982,0.409834,0.009413,0.077129,7.424944,13000.0,0.001,31.44,3030,1212,0.7143,0.785,3.543,16266.8
147,522995,,0.49854,-0.01329,-0.011402,0.001385,0.436046,0.007263,0.052113,2.510592,13000.0,0.001,32.34,2639,959,0.7335,0.7618,3.582,16377.8
148,527692,,0.42393,-0.1503,0.000185,0.000948,0.430835,0.009767,0.060645,3.239795,16000.0,0.001,32.07,3269,1436,0.6948,0.7068,3.692,16524.3
149,532088,,0.51665,0.03139,-0.000528,0.001178,0.403462,0.006002,0.049337,3.839429,14000.0,0.001,32.25,3384,1020,0.7684,0.7712,3.421,16660.6
150,536090,0.6975,0.45858,-0.08834,-0.004601,0.001919,0.379046,0.004396,0.069159,8.264061,12000.0,0.001,32.62,3178,832,0.7925,0.8288,3.608,16800.2
151,540407,,0.58138,0.13693,-8.9e-05,0.001222,0.362755,0.006883,0.055513,4.309045,11000.0,0.001,31.98,3135,1190,0.7249,0.8194,3.274,16935.3
152,544588,,0.50753,0.01183,-0.001601,0.001073,0.46466,0.006658,0.06744,3.942788,16000.0,0.001,32.24,2831,1358,0.6758,0.7042,3.525,17065.0
153,548596,,0.49446,-0.01353,0.0043,0.001097,0.440514,0.010187,0.059001,4.230144,15000.0,0.001,32.35,3041,975,0.7572,0.8133,3.69,17188.9
154,553016,,0.51631,0.02511,0.001309,0.001682,0.452086,0.008293,0.067634,6.253487,16000.0,0.001,32.39,3078,1350,0.6951,0.7911,3.53,17325.3
155,555964,,0.56614,0.13552,0.001636,0.001875,0.406352,0.005033,0.062826,3.980484,13000.0,0.001,32.3,2122,834,0.7179,0.803,3.5,17416.6
