iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
139,463137,,0.4882,-0.03317,-0.01017,0.000867,0.632667,0.006438,0.059388,5.454525,18000.0,0.001,68.74,3584,1546,0.6986,0.7263,3.45,6995.6
140,467341,0.6775,0.42518,-0.15237,0.002243,0.001052,0.627896,0.005929,0.071812,4.746726,17000.0,0.001,68.59,3071,1141,0.7291,0.8159,4.004,7068.7
141,471062,,0.60593,0.19366,0.013542,0.001837,0.602829,0.010043,0.056617,7.710599,16000.0,0.001,67.73,2633,1096,0.7061,0.8668,3.652,7123.7
142,475640,,0.41951,-0.17567,0.002014,0.000887,0.69581,0.005821,0.069046,5.844159,18000.0,0.001,68.39,3190,1396,0.6956,0.7399,3.907,7190.6
143,479992,,0.44512,-0.129,0.001372,0.000793,0.686514,0.004184,0.040594,2.41281,13000.0,0.001,68.14,3122,1238,0.7161,0.7604,3.717,7254.5
144,482606,,0.5367,0.08447,-0.001799,0.002033,0.571861,0.007923,0.076554,2.688624,16000.0,0.001,68.68,1876,746,0.7155,0.8508,3.76,7292.6
145,488256,,0.507,0.00344,-0.001441,0.001063,0.602698,0.008353,0.072004,3.073448,23000.0,0.001,66.28,4156,1502,0.7345,0.8381,3.765,7377.8
146,492468,,0.47346,-0.05266,0.000298,0.002062,0.619175,0.005555,0.043152,3.616005,13000.0,0.001,65.81,3067,1153,0.7268,0.7465,3.456,7441.9
147,496069,,0.42376,-0.16174,0.006467,0.002167,0.560006,0.006026,0.057973,4.333067,17000.0,0.001,68.24,2724,885,0.7548,0.7958,3.588,7494.7
148,501180,,0.50829,0.01,0.00021,0.000602,0.643895,0.006218,0.052121,10.243822,16000.0,0.001,67.44,3500,1619,0.6837,0.6832,3.506,7570.5
149,505193,,0.33843,-0.29677,-0.001033,0.001154,0.637465,0.004306,0.038974,1.62764,17000.0,0.001,66.55,2910,1111,0.7237,0.6687,3.632,7630.8
150,508013,0.665,0.58353,0.14307,0.009262,0.002654,0.430145,0.005223,0.040082,1.801795,13000.0,0.001,66.9,2248,580,0.7949,0.8502,3.43,7683.8
151,512995,,0.55443,0.09042,0.002145,0.000842,0.553026,0.005152,0.053609,2.309959,17000.0,0.001,67.85,3423,1567,0.686,0.7441,3.451,7757.2
152,516519,,0.36672,-0.24447,-0.001437,0.001186,0.449645,0.002593,0.031545,2.444535,12000.0,0.001,65.64,2645,887,0.7489,0.7821,3.436,7810.9
153,521360,,0.48351,-0.04192,0.000483,0.000952,0.571369,0.002311,0.040112,4.656335,16000.0,0.001,67.76,3482,1367,0.7181,0.7506,3.547,7882.4
