iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
128,433816,,0.39255,-0.21414,0.000417,0.000794,0.522196,0.00809,0.059172,7.10038,16000.0,0.001,31.73,2849,858,0.7685,0.8443,3.717,13757.1
129,436631,,0.44442,-0.1184,-0.00216,0.001216,0.606826,0.01086,0.066074,4.932781,14000.0,0.001,32.51,2115,708,0.7492,0.7302,3.616,13843.6
130,440786,0.6575,0.48371,-0.02981,0.003012,0.000976,0.652721,0.008383,0.070868,15.195992,16000.0,0.001,31.85,2935,1228,0.705,0.7521,3.468,13991.5
131,444599,,0.45642,-0.08782,0.001378,0.000823,0.766213,0.009063,0.054874,4.599263,19000.0,0.001,31.4,2683,1138,0.7022,0.7092,3.589,14113.0
132,449104,,0.39621,-0.22439,0.001053,0.000648,0.719776,0.00737,0.046169,4.142768,13000.0,0.001,32.0,3273,1240,0.7252,0.6957,3.522,14253.8
133,453510,,0.60262,0.19621,0.000493,0.000763,0.630141,0.004246,0.055892,3.280237,13000.0,0.001,31.7,3084,1330,0.6987,0.7654,3.283,14392.8
134,458257,,0.58893,0.16805,-0.000875,0.000747,0.578157,0.010794,0.057105,4.439793,16000.0,0.001,32.41,3245,1510,0.6824,0.7937,3.497,14539.2
135,461512,,0.57073,0.13456,0.004759,0.001241,0.50396,0.008865,0.081152,10.619429,16000.0,0.001,31.66,2278,985,0.6981,0.8692,3.773,14642.1
136,466295,,0.57646,0.15778,0.006053,0.000844,0.474558,0.018432,0.080414,19.18124,15000.0,0.001,30.64,3415,1376,0.7128,0.8478,3.472,14798.2
137,469215,,0.54476,0.08824,0.002921,0.001473,0.469463,0.018672,0.077115,4.204,14000.0,0.001,32.71,2015,913,0.6882,0.7823,3.632,14887.5
138,474015,,0.52599,0.04647,0.006848,0.000658,0.468641,0.01214,0.061746,11.231539,13000.0,0.001,31.34,3365,1443,0.6999,0.8127,3.438,15040.7
139,477411,,0.47373,-0.06487,-0.001085,0.001165,0.54822,0.013136,0.06949,6.412667,14000.0,0.001,30.62,2476,928,0.7274,0.7708,3.435,15151.6
140,481494,0.6475,0.54224,0.07534,0.00243,0.000938,0.602025,0.007145,0.055314,5.719156,19000.0,0.001,32.1,2960,1131,0.7235,0.7329,3.39,15293.3
141,484875,,0.38174,-0.23959,0.00242,0.000964,0.556665,0.008711,0.05541,8.890682,13000.0,0.001,30.93,2522,867,0.7442,0.7795,3.627,15402.7
142,488831,,0.46504,-0.08282,0.001245,0.001067,0.593152,0.011261,0.062332,17.852444,15000.0,0.001,30.98,2830,1134,0.7139,0.7376,3.586,15530.4
143,491423,,0.37423,-0.25606,-0.001915,0.001063,0.598544,0.011265,0.082093,4.169916,14000.0,0.001,32.09,2009,591,0.7727,0.7457,3.625,15611.1
144,495987,,0.53847,0.0571,0.004417,0.000807,0.616628,0.010282,0.057929,8.812843,15000.0,0.001,31.76,3242,1330,0.7091,0.7965,3.69,15754.8
145,498386,,0.48808,-0.0315,-0.00247,0.001211,0.615528,0.006036,0.057404,3.404765,13000.0,0.001,30.28,1763,644,0.7324,0.773,3.494,15834.1
146,502615,,0.43866,-0.12758,0.009642,0.000838,0.577702,0.009914,0.068091,2.823943,13000.0,0.001,32.26,3217,1020,0.7593,0.7688,3.533,15965.2
147,506838,,0.52629,0.04687,0.000212,0.000738,0.549904,0.009853,0.067013,6.958089,14000.0,0.001,31.99,3046,1185,0.7199,0.7524,3.513,16097.2
148,509603,,0.48289,-0.01484,-0.003125,0.001074,0.511052,0.004949,0.045132,5.615273,13000.0,0.001,31.32,2103,670,0.7584,0.7729,3.492,16185.5
149,514489,,0.52468,0.04402,0.004337,0.000595,0.494676,0.008986,0.066567,7.017208,17000.0,0.001,32.0,3462,1432,0.7074,0.7263,3.359,16338.2
150,518885,0.6125,0.45587,-0.0931,0.002636,0.000643,0.469258,0.008008,0.071489,14.565769,19000.0,0.001,31.59,3093,1311,0.7023,0.6914,3.366,16490.9
151,523123,,0.49918,-0.00484,0.001307,0.00074,0.496022,0.01002,0.056471,3.397085,14000.0,0.001,31.62,3082,1164,0.7259,0.7247,3.482,16624.9
152,525713,,0.57756,0.14177,-0.006413,0.00161,0.476889,0.006625,0.043816,10.505013,14000.0,0.001,32.3,1969,629,0.7579,0.7804,3.483,16705.1
153,528338,,0.41782,-0.17638,0.000449,0.001558,0.39767,0.0129,0.060478,8.373388,15000.0,0.001,32.05,2014,619,0.7649,0.7997,3.444,16787.0
154,532649,,0.45452,-0.10906,0.001815,0.000869,0.497785,0.009034,0.05171,4.71709,15000.0,0.001,30.83,3208,1111,0.7428,0.7336,3.452,16926.9
155,537184,,0.58228,0.16212,0.001721,0.000606,0.434591,0.011712,0.065436,22.505136,13000.0,0.001,32.16,3309,1234,0.7284,0.7327,3.201,17067.9
156,541452,,0.52919,0.0553,0.000288,0.000918,0.461927,0.012329,0.057932,8.755462,18000.0,0.001,31.76,3233,1043,0.7561,0.7303,3.383,17202.3
