iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
104,318595,,0.22946,-0.52609,-0.001814,0.001076,1.065959,0.005443,0.050503,2.411371,18000.0,0.001,32.12,2103,834,0.716,0.6724,4.076,10009.9
105,321624,,0.39547,-0.20443,-0.001877,0.002427,0.982169,0.008638,0.075098,2.356551,16000.0,0.001,32.84,2104,925,0.6946,0.6553,3.728,10102.2
106,325371,,0.30846,-0.38308,-0.004029,0.000947,0.957892,0.019671,0.094115,5.521507,21000.0,0.001,32.48,2671,1076,0.7128,0.7195,3.808,10217.5
107,330827,,0.45048,-0.09753,-0.000622,0.00082,0.876818,0.009744,0.091267,3.91609,22000.0,0.001,32.67,3688,1768,0.676,0.7668,3.675,10384.6
108,334543,,0.3708,-0.25839,0.001647,0.001849,0.852781,0.00387,0.06849,1.996106,14000.0,0.001,32.71,2564,1152,0.69,0.7436,3.726,10498.2
109,338956,,0.36857,-0.26118,-0.002179,0.000939,0.891788,0.006062,0.070348,5.660608,19000.0,0.001,32.07,3111,1302,0.705,0.707,3.811,10635.9
110,343474,0.6725,0.37866,-0.24123,0.003028,0.001098,0.798608,0.00845,0.071809,4.024942,20000.0,0.001,32.39,3203,1315,0.7089,0.747,3.574,10793.0
111,347381,,0.46482,-0.07035,0.002032,0.001638,0.866927,0.008848,0.080799,3.252851,20000.0,0.001,32.71,2607,1300,0.6673,0.6935,3.702,10912.5
112,351067,,0.383,-0.23324,0.00153,0.001271,0.747507,0.013096,0.091128,3.278316,20000.0,0.001,32.99,2704,982,0.7336,0.7341,3.744,11024.3
113,356750,,0.50886,0.01772,0.000136,0.000864,0.782897,0.007406,0.067366,2.678127,19000.0,0.001,32.46,3784,1899,0.6658,0.7523,3.52,11199.4
114,360993,,0.414,-0.172,-0.000296,0.001281,0.753949,0.009547,0.070421,3.337723,14000.0,0.001,32.9,2844,1399,0.6703,0.7067,3.608,11328.3
115,365518,,0.42512,-0.14582,-0.000416,0.000764,0.761897,0.011632,0.08287,6.290335,14000.0,0.001,32.29,3324,1201,0.7346,0.7463,3.603,11468.5
116,368245,,0.36059,-0.27749,-0.003305,0.001486,0.725229,0.007932,0.060873,3.267647,12000.0,0.001,32.24,2105,622,0.7719,0.7591,3.519,11553.1
117,372315,,0.44293,-0.11413,0.001494,0.001132,0.83057,0.005338,0.068916,3.319865,17000.0,0.001,31.79,2775,1295,0.6818,0.6675,3.485,11681.1
118,375888,,0.40306,-0.18853,0.000207,0.001063,0.676774,0.010012,0.058254,2.036656,14000.0,0.001,31.71,2624,949,0.7344,0.7078,3.596,11793.8
119,379598,,0.47701,-0.04311,8.3e-05,0.001015,0.664313,0.007489,0.059549,4.985926,14000.0,0.001,32.65,2639,1071,0.7113,0.7145,3.433,11907.5
120,384540,0.7224999999999999,0.54774,0.09965,0.002401,0.000762,0.607283,0.010948,0.073444,4.009803,18000.0,0.001,32.23,3453,1489,0.6987,0.7597,3.376,12078.0
